"AnonID","State","Started.on","Completed","Time.taken","Grade.100.00","Q1..5.00","Q2..5.00","Q3..5.00","Q4..5.00","Q5..5.00","Q6..5.00","Q7..5.00","Q8..5.00","Q9..5.00","Q10..5.00","Q11..5.00","Q12..5.00","Q13..5.00","Q14..5.00","Q15..5.00","Q16..5.00","Q17..5.00","Q18..5.00","Q19..5.00","Q20..5.00"
"Sdea9b6c6","Finished","13 January 2020  4:42 PM","13 January 2020  5:44 PM","1 hour 1 min",70.75,"0.00","5.00","3.75","5.00","2.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00"
"Sc2dc48fe","Finished","13 January 2020  5:18 PM","13 January 2020  6:45 PM","1 hour 26 mins",60.63,"0.00","5.00","3.75","0.00","-","2.50","0.00","5.00","5.00","4.38","5.00","5.00","5.00","-","-","5.00","5.00","5.00","0.00","5.00"
"S2d4f5108","Finished","13 January 2020  5:27 PM","13 January 2020  6:57 PM","1 hour 30 mins",75,"0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","5.00","-","5.00","5.00","0.00","5.00","5.00","5.00","5.00","-"
"S2b30a2ef","Finished","13 January 2020  5:34 PM","13 January 2020  6:26 PM","52 mins 7 secs",47.75,"0.00","0.00","1.25","5.00","-","5.00","0.00","5.00","2.50","5.00","5.00","4.00","-","-","-","5.00","5.00","0.00","-","5.00"
"S37cec8a6","Finished","13 January 2020  6:05 PM","13 January 2020  6:29 PM","23 mins 46 secs",6.25,"-","-","1.25","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5.00","-","-"
"S5753cefd","Finished","13 January 2020  6:36 PM","13 January 2020  7:57 PM","1 hour 20 mins",73.5,"0.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","2.50","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S8b8ea4ee","Finished","13 January 2020  6:43 PM","13 January 2020  7:52 PM","1 hour 9 mins",94,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S09e38569","Finished","13 January 2020  7:20 PM","13 January 2020  7:53 PM","32 mins 12 secs",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sd1949012","Finished","13 January 2020  7:30 PM","13 January 2020  8:21 PM","50 mins 55 secs",87.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S3ec485e2","Finished","13 January 2020  7:33 PM","13 January 2020  7:39 PM","6 mins 5 secs",1.25,"-","-","1.25","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sd3f92a23","Finished","13 January 2020  7:42 PM","13 January 2020  9:04 PM","1 hour 22 mins",80.25,"-","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","4.00","1.25","5.00","5.00","5.00","5.00","0.00"
"Sc1471b1a","Finished","13 January 2020  7:57 PM","13 January 2020  8:57 PM","1 hour",62.63,"0.00","5.00","2.50","0.00","-","5.00","5.00","5.00","2.50","0.63","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","0.00"
"Sba0c9bf1","Finished","13 January 2020  8:01 PM","13 January 2020  9:31 PM","1 hour 29 mins",87.13,"5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.13","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S7f6bbf0f","Finished","13 January 2020  8:01 PM","13 January 2020  9:07 PM","1 hour 6 mins",87.5,"-","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"Scd976e23","Finished","13 January 2020  8:06 PM","13 January 2020  9:35 PM","1 hour 29 mins",90,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S552a3bb0","Finished","13 January 2020  8:08 PM","13 January 2020  9:23 PM","1 hour 15 mins",77.5,"0.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S0b902a93","Finished","13 January 2020  8:08 PM","13 January 2020  9:10 PM","1 hour 1 min",93.75,"0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S34300189","Finished","13 January 2020  8:13 PM","13 January 2020  9:24 PM","1 hour 10 mins",90,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"Se721cf11","Finished","13 January 2020  8:15 PM","13 January 2020  8:58 PM","43 mins 4 secs",58.5,"-","5.00","5.00","5.00","-","5.00","-","5.00","5.00","2.50","2.00","5.00","2.00","2.00","0.00","5.00","5.00","5.00","-","-"
"Sb823c85b","Finished","13 January 2020  8:34 PM","13 January 2020  9:04 PM","30 mins",85.75,"0.00","5.00","3.75","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S5aea4905","Finished","13 January 2020  8:59 PM","13 January 2020  9:48 PM","48 mins 28 secs",48.75,"-","-","3.75","5.00","-","-","0.00","5.00","5.00","0.00","5.00","5.00","0.00","-","0.00","5.00","5.00","5.00","5.00","-"
"Sdbff5197","Finished","13 January 2020  9:07 PM","13 January 2020  10:15 PM","1 hour 7 mins",90,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sed3ce5df","Finished","13 January 2020  9:07 PM","13 January 2020  10:15 PM","1 hour 7 mins",92,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S535af4b6","Finished","13 January 2020  9:14 PM","13 January 2020  10:42 PM","1 hour 27 mins",60.25,"0.00","0.00","5.00","5.00","2.00","5.00","-","5.00","5.00","1.25","2.00","5.00","5.00","-","5.00","5.00","5.00","5.00","0.00","0.00"
"S933837b1","Finished","13 January 2020  9:15 PM","13 January 2020  10:42 PM","1 hour 26 mins",91,"5.00","5.00","5.00","0.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sb683ee1b","Finished","13 January 2020  9:36 PM","13 January 2020  10:56 PM","1 hour 19 mins",79.38,"0.00","0.00","5.00","5.00","5.00","2.50","0.00","5.00","2.50","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S693a9381","Finished","13 January 2020  10:30 PM","13 January 2020  11:49 PM","1 hour 19 mins",75.25,"0.00","5.00","3.75","5.00","2.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","2.00","5.00","5.00","0.00","5.00","5.00","0.00"
"Sef3866ba","Finished","13 January 2020  10:39 PM","14 January 2020  12:06 AM","1 hour 26 mins",79.25,"5.00","5.00","3.75","5.00","2.00","5.00","5.00","5.00","2.50","0.00","5.00","5.00","5.00","1.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S21b822c0","Finished","13 January 2020  11:35 PM","14 January 2020  1:02 AM","1 hour 27 mins",67.38,"0.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","4.38","5.00","1.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00"
"Sf0ff1df9","Finished","14 January 2020  6:09 AM","14 January 2020  7:12 AM","1 hour 3 mins",80,"0.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Sb6b663b9","Finished","14 January 2020  8:40 AM","14 January 2020  9:58 AM","1 hour 18 mins",87,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Sad3edf10","Finished","14 January 2020  10:18 AM","14 January 2020  11:15 AM","56 mins 40 secs",95,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S7d57c3df","Finished","14 January 2020  11:18 AM","14 January 2020  12:26 PM","1 hour 7 mins",81,"0.00","5.00","5.00","-","-","5.00","5.00","5.00","5.00","5.00","5.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S5a84fb15","Finished","14 January 2020  11:37 AM","14 January 2020  1:05 PM","1 hour 27 mins",95.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S3ebecd36","Finished","14 January 2020  11:57 AM","14 January 2020  12:47 PM","49 mins 22 secs",80.25,"5.00","5.00","2.50","5.00","2.00","5.00","0.00","5.00","5.00","3.75","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Scccda0ce","Finished","14 January 2020  12:21 PM","14 January 2020  1:09 PM","47 mins 53 secs",95,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Se80502eb","Finished","14 January 2020  12:21 PM","14 January 2020  1:22 PM","1 hour 1 min",79.5,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","2.50","5.00","5.00","0.00","5.00","5.00"
"S558157d5","Finished","14 January 2020  12:22 PM","14 January 2020  1:28 PM","1 hour 5 mins",95,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sa96d203a","Finished","14 January 2020  12:22 PM","14 January 2020  1:30 PM","1 hour 8 mins",67.63,"5.00","0.00","5.00","5.00","0.00","5.00","0.00","5.00","2.50","3.13","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","0.00"
"Se6b09104","Finished","14 January 2020  12:32 PM","14 January 2020  1:42 PM","1 hour 10 mins",66,"5.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","-","5.00","5.00","2.00","2.00","5.00","5.00","5.00","0.00","5.00","0.00"
"S0efb2180","Finished","14 January 2020  1:05 PM","14 January 2020  2:21 PM","1 hour 15 mins",88.75,"5.00","0.00","5.00","5.00","-","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S0001d4fd","Finished","14 January 2020  1:26 PM","14 January 2020  3:00 PM","1 hour 33 mins",6.25,"5.00","-","1.25","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sbab9057e","Finished","14 January 2020  1:47 PM","14 January 2020  2:19 PM","31 mins 57 secs",91.38,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Saf66fedf","Finished","14 January 2020  1:49 PM","14 January 2020  2:22 PM","32 mins 45 secs",58.5,"5.00","0.00","2.50","5.00","0.00","5.00","0.00","5.00","2.50","2.50","5.00","5.00","5.00","1.00","0.00","5.00","5.00","0.00","5.00","0.00"
"S8de2b86a","Finished","14 January 2020  2:12 PM","14 January 2020  2:56 PM","43 mins 56 secs",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S3a98ad6b","Finished","14 January 2020  2:31 PM","14 January 2020  3:32 PM","1 hour 1 min",56.5,"5.00","5.00","2.50","5.00","0.00","5.00","0.00","5.00","0.00","-","5.00","5.00","2.00","2.00","5.00","0.00","5.00","5.00","-","-"
"Se76890b2","Finished","14 January 2020  2:50 PM","14 January 2020  3:52 PM","1 hour 2 mins",94,"5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S150f5974","Finished","14 January 2020  3:00 PM","14 January 2020  3:42 PM","41 mins 27 secs",74,"5.00","5.00","5.00","0.00","0.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S44d726f6","Finished","14 January 2020  3:07 PM","14 January 2020  4:10 PM","1 hour 3 mins",61.63,"0.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","3.13","5.00","0.00","2.00","2.00","0.00","5.00","5.00","5.00","5.00","0.00"
"S3fa84f8f","Finished","14 January 2020  3:27 PM","14 January 2020  4:21 PM","54 mins 7 secs",83.25,"5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","1.25","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S5a71ad69","Finished","14 January 2020  3:36 PM","14 January 2020  4:53 PM","1 hour 17 mins",97.5,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S882de3fd","Finished","14 January 2020  3:37 PM","14 January 2020  4:46 PM","1 hour 9 mins",93.25,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"Se1d17ca4","Finished","14 January 2020  4:30 PM","14 January 2020  4:55 PM","25 mins 8 secs",77,"5.00","5.00","5.00","5.00","-","5.00","-","5.00","5.00","-","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S3c53e0f6","Finished","14 January 2020  5:05 PM","14 January 2020  6:21 PM","1 hour 16 mins",46.5,"0.00","-","5.00","0.00","2.00","5.00","-","-","2.50","-","5.00","5.00","0.00","2.00","5.00","5.00","5.00","5.00","-","-"
"S3b934e25","Finished","14 January 2020  5:38 PM","14 January 2020  7:08 PM","1 hour 30 mins",72.75,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","0.00","3.75","5.00","0.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S0d7d4d69","Finished","14 January 2020  5:41 PM","14 January 2020  7:20 PM","1 hour 38 mins",0,"0.00","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"S2d93fab0","Finished","14 January 2020  5:50 PM","14 January 2020  6:47 PM","56 mins 58 secs",74.5,"5.00","5.00","2.50","5.00","-","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","-"
"S1a9b3ece","Finished","14 January 2020  6:16 PM","14 January 2020  7:06 PM","49 mins 16 secs",95,"5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sbc5b795d","Finished","14 January 2020  6:53 PM","14 January 2020  8:04 PM","1 hour 11 mins",92,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S57853ff2","Finished","14 January 2020  7:21 PM","14 January 2020  8:51 PM","1 hour 30 mins",58.75,"5.00","5.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","-","-","-","5.00","-","-","0.00"
"S121e4df5","Finished","14 January 2020  7:43 PM","14 January 2020  8:48 PM","1 hour 4 mins",97,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sf3715856","Finished","14 January 2020  7:44 PM","14 January 2020  9:10 PM","1 hour 25 mins",34.5,"0.00","0.00","1.25","0.00","0.00","0.00","0.00","0.00","5.00","1.25","2.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","0.00","0.00"
"Sc5637d17","Finished","14 January 2020  8:17 PM","14 January 2020  9:38 PM","1 hour 21 mins",78.38,"5.00","0.00","5.00","0.00","2.00","5.00","0.00","5.00","5.00","4.38","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sbacbf66c","Finished","14 January 2020  8:30 PM","14 January 2020  9:14 PM","44 mins 24 secs",90.13,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","3.13","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sf9c41f60","Finished","14 January 2020  9:07 PM","14 January 2020  10:19 PM","1 hour 11 mins",80.5,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","2.50","5.00","4.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00","5.00"
"S526ffa27","Finished","14 January 2020  9:09 PM","14 January 2020  10:05 PM","56 mins 6 secs",84.5,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","2.50","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S12eee33c","Finished","14 January 2020  9:13 PM","14 January 2020  10:05 PM","51 mins 50 secs",92.75,"5.00","5.00","3.75","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S5ce9999e","Finished","14 January 2020  9:28 PM","14 January 2020  10:27 PM","59 mins 51 secs",95.38,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S039af2b8","Finished","14 January 2020  9:45 PM","14 January 2020  11:11 PM","1 hour 26 mins",95,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S31eeedd7","Finished","14 January 2020  10:22 PM","14 January 2020  11:34 PM","1 hour 11 mins",92,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S6dd0c33b","Finished","14 January 2020  10:55 PM","14 January 2020  11:47 PM","51 mins 29 secs",89.5,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sc797bbf9","Finished","15 January 2020  12:04 AM","15 January 2020  12:45 AM","40 mins 55 secs",85.75,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S4b9f9f55","Finished","15 January 2020  12:04 AM","15 January 2020  12:56 AM","51 mins 43 secs",78.88,"5.00","5.00","3.75","5.00","2.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","0.00","5.00"
"Se7bd6020","Finished","15 January 2020  9:53 AM","15 January 2020  11:08 AM","1 hour 15 mins",95,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S3ec485e2","Finished","15 January 2020  10:17 AM","15 January 2020  11:42 AM","1 hour 24 mins",51.63,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","0.63","-","1.00","-","-","5.00","5.00","5.00","0.00","0.00","0.00"
"Sc5a974c1","Finished","15 January 2020  10:32 AM","15 January 2020  11:25 AM","52 mins 52 secs",51.88,"5.00","5.00","3.75","-","-","-","-","5.00","5.00","3.13","5.00","-","0.00","-","5.00","5.00","5.00","5.00","-","-"
"Sf407fb17","Finished","15 January 2020  11:08 AM","15 January 2020  11:48 AM","39 mins 22 secs",49.88,"5.00","0.00","5.00","0.00","0.00","5.00","0.00","5.00","2.50","4.38","1.00","5.00","0.00","2.00","0.00","5.00","5.00","5.00","0.00","0.00"
"Sf5565587","Finished","15 January 2020  11:16 AM","15 January 2020  12:29 PM","1 hour 12 mins",92,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00"
"Seb5c2f65","Finished","15 January 2020  11:22 AM","15 January 2020  12:23 PM","1 hour 1 min",70,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","0.00","5.00","5.00","5.00","0.00","5.00","5.00","0.00","5.00","5.00","0.00","5.00","5.00"
"Sb7f9cebe","Finished","15 January 2020  11:29 AM","15 January 2020  12:37 PM","1 hour 8 mins",94,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sa15f07a4","Finished","15 January 2020  11:32 AM","15 January 2020  12:39 PM","1 hour 7 mins",87,"5.00","0.00","5.00","5.00","2.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S914895b5","Finished","15 January 2020  11:34 AM","15 January 2020  12:58 PM","1 hour 23 mins",86.5,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","0.00","5.00"
"Scee2337d","Finished","15 January 2020  11:37 AM","15 January 2020  12:22 PM","44 mins 33 secs",91.5,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","2.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S5fcdbbfa","Finished","15 January 2020  11:40 AM","15 January 2020  12:47 PM","1 hour 6 mins",84,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S4f9f3e2d","Finished","15 January 2020  12:14 PM","15 January 2020  1:00 PM","46 mins 6 secs",65,"0.00","5.00","5.00","5.00","-","5.00","-","5.00","5.00","-","-","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S562966e7","Finished","15 January 2020  12:47 PM","15 January 2020  2:17 PM","1 hour 29 mins",82,"5.00","0.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00"
"S8588779e","Finished","15 January 2020  1:01 PM","15 January 2020  2:20 PM","1 hour 18 mins",83.25,"5.00","5.00","3.75","5.00","5.00","5.00","0.00","5.00","5.00","2.50","2.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S4a36600f","Finished","15 January 2020  1:06 PM","15 January 2020  2:03 PM","57 mins 34 secs",71.5,"5.00","5.00","3.75","5.00","2.00","5.00","0.00","5.00","5.00","3.75","5.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","-","0.00"
"S232f192e","Finished","15 January 2020  1:08 PM","15 January 2020  1:45 PM","37 mins",65.5,"5.00","5.00","5.00","0.00","0.00","5.00","0.00","5.00","5.00","2.50","2.00","4.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","0.00"
"S3765bcec","Finished","15 January 2020  1:36 PM","15 January 2020  3:02 PM","1 hour 26 mins",93.88,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"S17fc617f","Finished","15 January 2020  1:41 PM","15 January 2020  2:41 PM","1 hour",86.25,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","2.50","3.75","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S4e6e9ca5","Finished","15 January 2020  1:53 PM","15 January 2020  2:55 PM","1 hour 1 min",92,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S897013ec","Finished","15 January 2020  2:15 PM","15 January 2020  2:47 PM","32 mins 9 secs",88.5,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","4.00","2.50","5.00","5.00","5.00","5.00","5.00"
"Sca6ca03b","Finished","15 January 2020  2:20 PM","15 January 2020  3:22 PM","1 hour 2 mins",52.75,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","1.25","-","0.00","2.00","2.00","2.50","5.00","5.00","0.00","-","0.00"
"Sb1294506","Finished","15 January 2020  2:21 PM","15 January 2020  3:46 PM","1 hour 24 mins",95,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sdef615f1","Finished","15 January 2020  2:21 PM","15 January 2020  3:15 PM","53 mins 41 secs",94,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sa243fd4d","Finished","15 January 2020  2:26 PM","15 January 2020  3:24 PM","58 mins 13 secs",90,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S64c289de","Finished","15 January 2020  2:34 PM","15 January 2020  3:56 PM","1 hour 21 mins",74,"5.00","5.00","5.00","0.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","0.00","5.00","5.00","0.00","5.00","0.00"
"S163f66f5","Finished","15 January 2020  2:35 PM","15 January 2020  3:55 PM","1 hour 19 mins",73.5,"5.00","5.00","5.00","5.00","2.00","-","0.00","5.00","5.00","2.50","5.00","5.00","2.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S307ad594","Finished","15 January 2020  2:42 PM","15 January 2020  3:50 PM","1 hour 8 mins",61.5,"5.00","0.00","-","5.00","2.00","5.00","0.00","5.00","2.50","-","-","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00"
"S9d6fe239","Finished","15 January 2020  2:50 PM","15 January 2020  4:10 PM","1 hour 20 mins",90,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S01e3590f","Finished","15 January 2020  2:57 PM","15 January 2020  3:48 PM","50 mins 58 secs",89.5,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","3.75","5.00","5.00","5.00","2.00","3.75","5.00","5.00","5.00","5.00","5.00"
"Se66cd1fe","Finished","15 January 2020  3:03 PM","15 January 2020  4:32 PM","1 hour 29 mins",73.88,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","1.88","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","-"
